idVotacao,uriVotacao,siglaBancada,orientacao,fonte_orientacao,prioridade_orientacao
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PpMdbPtb,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PSC,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Solidaried,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,DEM,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Oposição,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PSB,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PSL,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PDT,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Governo,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PSD,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Podemos,Liberado,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PSDB,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PL,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Republican,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PCdoB,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Avante,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,Patriota,Não,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PSOL,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,PT,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,CIDADANIA,Sim,Bancada,10
2208720-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-68,NOVO,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PSOL,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PSD,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,Oposição,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,NOVO,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,Minoria,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,DEM,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,Podemos,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,Republican,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,CIDADANIA,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PCdoB,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PpMdbPtb,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PSC,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,REDE,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PT,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PSDB,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PSB,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PSL,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PDT,Sim,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,Governo,Não,Bancada,10
2208720-56,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-56,PL,Não,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PSD,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PL,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,NOVO,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,Republican,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PSL,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,Governo,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,Solidaried,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PSOL,Obstrução,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,Oposição,Não,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PSDB,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,CIDADANIA,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,DEM,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,Podemos,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PCdoB,Não,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PSC,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,Patriota,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PROS,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PDT,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,REDE,Não,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PT,Não,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PpMdbPtb,Sim,Bancada,10
2208720-53,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-53,PSB,Não,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,CIDADANIA,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PCdoB,Não,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PDT,Não,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PpMdbPtb,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,Solidaried,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PL,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PROS,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,Governo,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PSL,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PSC,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,NOVO,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,Republican,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,REDE,Não,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,DEM,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,Patriota,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,Minoria,Não,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PSD,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PSDB,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PSOL,Obstrução,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,Podemos,Sim,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PT,Não,Bancada,10
2208720-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-50,PSB,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,Republican,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,NOVO,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PSDB,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PSB,Sim,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,Solidaried,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PSD,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PSC,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PSL,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PSOL,Obstrução,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,Podemos,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PROS,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PT,Sim,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,DEM,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,CIDADANIA,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PpMdbPtb,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,REDE,Sim,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,Patriota,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PL,Não,Bancada,10
2208720-44,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-44,PDT,Sim,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,Podemos,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,Patriota,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PSC,Obstrução,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PL,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PSB,Sim,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PpMdbPtb,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,Governo,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,Solidaried,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PSD,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PCdoB,Sim,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PSL,Obstrução,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,NOVO,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,DEM,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PSOL,Sim,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,CIDADANIA,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PT,Obstrução,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PSDB,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,Republican,Não,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,REDE,Obstrução,Bancada,10
2208720-41,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208720-41,PDT,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PSOL,Liberado,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PSL,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Maioria,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Solidaried,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Avante,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Patriota,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PSB,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PV,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,CIDADANIA,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,REDE,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Oposição,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,NOVO,Liberado,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PT,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PSC,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PCdoB,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PSD,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PSDB,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PMN,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,DEM,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Governo,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PROS,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PL,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Podemos,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Republican,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PDT,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,Minoria,Sim,Bancada,10
2158716-112,https://dadosabertos.camara.leg.br/api/v2/votacoes/2158716-112,PpMdbPtb,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PT,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PSOL,Não,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,NOVO,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PROS,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PL,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PSB,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Minoria,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PDT,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Maioria,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PpMdbPtb,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PSL,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PSD,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PCdoB,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PSDB,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Podemos,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,CIDADANIA,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PMN,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Governo,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Avante,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PSC,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Patriota,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,DEM,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Oposição,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,REDE,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,PV,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Republican,Sim,Bancada,10
2224760-5,https://dadosabertos.camara.leg.br/api/v2/votacoes/2224760-5,Solidaried,Sim,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,CIDADANIA,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,PT,Obstrução,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,PSD,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,Governo,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,DEM,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,PSL,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,PL,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,REPUBLICANOS,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,PSDB,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,Minoria,Obstrução,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,PODE,Não,Bancada,10
605473-71,https://dadosabertos.camara.leg.br/api/v2/votacoes/605473-71,NOVO,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,PL,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,CIDADANIA,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,NOVO,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,PSDB,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,Governo,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,PSD,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,PT,Obstrução,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,DEM,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,Minoria,Obstrução,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,PODE,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,PSL,Não,Bancada,10
2083667-34,https://dadosabertos.camara.leg.br/api/v2/votacoes/2083667-34,REPUBLICANOS,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,NOVO,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,PT,Obstrução,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,Governo,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,PSL,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,Minoria,Obstrução,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,PSD,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,REPUBLICANOS,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,PODE,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,PL,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,CIDADANIA,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,DEM,Não,Bancada,10
2195028-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195028-47,PSDB,Não,Bancada,10
2191126-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191126-33,NOVO,Sim,Bancada,10
2191126-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191126-33,PODE,Obstrução,Bancada,10
2191126-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191126-33,PSL,Sim,Bancada,10
2191126-33,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191126-33,PT,Obstrução,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PDT,Não,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PL,Não,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PP,Não,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PSDB,Não,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PSB,Sim,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,SOLIDARIEDADE,Não,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PT,Sim,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,DEM,Não,Bancada,10
945948-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/945948-54,PSL,Não,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PROS,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,Patriota,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,CIDADANIA,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PDT,Obstrução,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PT,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,DEM,Não,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,Podemos,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,Oposição,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PSD,Não,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PL,Não,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PCdoB,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PSOL,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PSDB,Liberado,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,NOVO,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PSB,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,Solidaried,Não,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,Republican,Não,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PSC,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PSL,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PV,Sim,Bancada,10
2212362-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2212362-47,PpMdbPtb,Liberado,Bancada,10
2191448-26,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191448-26,PCdoB,Não,Bancada,10
2191448-26,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191448-26,PSL,Obstrução,Bancada,10
2191448-26,https://dadosabertos.camara.leg.br/api/v2/votacoes/2191448-26,PT,Não,Bancada,10
2190190-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190190-68,Solidaried,Sim,Bancada,10
2190190-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190190-68,Podemos,Sim,Bancada,10
2190190-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190190-68,Governo,Sim,Bancada,10
2190190-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190190-68,PpMdbPtb,Sim,Bancada,10
2190190-68,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190190-68,PSOL,Não,Bancada,10
